
 Read odom 


 odom: left 9645318 | right 9635881

 odom: left 9645318 | right 9635881

 odom: left 9645518 | right 9636081

 odom: left 9645518 | right 9636081

 odom: left 9645518 | right 9636081

 odom: left 9645518 | right 9636081

 odom: left 9645518 | right 9636081

 odom: left 9645718 | right 9636281

 odom: left 9645718 | right 9636281

 odom: left 9645718 | right 9636281

 odom: left 9645718 | right 9636281

 odom: left 9645718 | right 9636482

 odom: left 9645919 | right 9636482

 odom: left 9645919 | right 9636482

 odom: left 9645919 | right 9636482

 odom: left 9645919 | right 9636482

 odom: left 9646118 | right 9636681

 odom: left 9646118 | right 9636681

 odom: left 9646118 | right 9636681

 odom: left 9646118 | right 9636681

 odom: left 9646118 | right 9636681

 odom: left 9646319 | right 9636882

 odom: left 9646319 | right 9636882

 odom: left 9646319 | right 9636882

 odom: left 9646319 | right 9636882

 odom: left 9646319 | right 9636882

 odom: left 9646519 | right 9637082

 odom: left 9646519 | right 9637082

 odom: left 9646519 | right 9637082

 odom: left 9646519 | right 9637082

 odom: left 9646519 | right 9637082

 odom: left 9646719 | right 9637282

 odom: left 9646719 | right 9637282

 odom: left 9646719 | right 9637282

 odom: left 9646719 | right 9637282

 odom: left 9646920 | right 9637482

 odom: left 9646920 | right 9637482

 odom: left 9646920 | right 9637482

 odom: left 9646920 | right 9637482

 odom: left 9646920 | right 9637482

 odom: left 9647119 | right 9637681

 odom: left 9647119 | right 9637681

 odom: left 9647119 | right 9637681

 odom: left 9647119 | right 9637681

 odom: left 9647119 | right 9637881

 odom: left 9647320 | right 9637881

 odom: left 9647320 | right 9637881

 odom: left 9647320 | right 9637881

 odom: left 9647320 | right 9637881

 odom: left 9647520 | right 9638081

 odom: left 9647520 | right 9638081

 odom: left 9647520 | right 9638081

 odom: left 9647520 | right 9638081

 odom: left 9647520 | right 9638081

 odom: left 9647719 | right 9638280

 odom: left 9647719 | right 9638280

 odom: left 9647719 | right 9638280

 odom: left 9647719 | right 9638280

 odom: left 9647719 | right 9638280

 odom: left 9647919 | right 9638480

 odom: left 9647919 | right 9638480

 odom: left 9647919 | right 9638480

 odom: left 9647919 | right 9638480

 odom: left 9647919 | right 9638480

 odom: left 9648119 | right 9638679

 odom: left 9648119 | right 9638679

 odom: left 9648119 | right 9638679

 odom: left 9648119 | right 9638679

 odom: left 9648119 | right 9638679

 odom: left 9648319 | right 9638879

 odom: left 9648319 | right 9638879

 odom: left 9648319 | right 9638879

 odom: left 9648319 | right 9638879

 odom: left 9648319 | right 9638879

 odom: left 9648519 | right 9639079

 odom: left 9648519 | right 9639079

 odom: left 9648519 | right 9639079

 odom: left 9648519 | right 9639079

 odom: left 9648519 | right 9639277

 odom: left 9648718 | right 9639277

 odom: left 9648718 | right 9639277

 odom: left 9648718 | right 9639277

 odom: left 9648718 | right 9639277

 odom: left 9648918 | right 9639478

 odom: left 9648918 | right 9639478

 odom: left 9648918 | right 9639478

 odom: left 9648918 | right 9639478

 odom: left 9648918 | right 9639478

 odom: left 9649118 | right 9639678

 odom: left 9649118 | right 9639678

 odom: left 9649118 | right 9639678

 odom: left 9649118 | right 9639678

 odom: left 9649118 | right 9639678

 odom: left 9649319 | right 9639878

 odom: left 9649319 | right 9639878

 odom: left 9649319 | right 9639878

 odom: left 9649319 | right 9639878

 odom: left 9649319 | right 9639878

 odom: left 9649520 | right 9640078

 odom: left 9649520 | right 9640078

 odom: left 9649520 | right 9640078

 odom: left 9649520 | right 9640078

 odom: left 9649520 | right 9640078

 odom: left 9649719 | right 9640278

 odom: left 9649719 | right 9640278

 odom: left 9649719 | right 9640278

 odom: left 9649719 | right 9640278

 odom: left 9649719 | right 9640278

 odom: left 9649920 | right 9640478

 odom: left 9649920 | right 9640478

 odom: left 9649920 | right 9640478

 odom: left 9649920 | right 9640478

 odom: left 9649920 | right 9640678

 odom: left 9650120 | right 9640678

 odom: left 9650120 | right 9640678

 odom: left 9650120 | right 9640678

 odom: left 9650120 | right 9640678

 odom: left 9650319 | right 9640878

 odom: left 9650319 | right 9640878

 odom: left 9650319 | right 9640878

 odom: left 9650319 | right 9640878

 odom: left 9650319 | right 9640878

 odom: left 9650519 | right 9641078

 odom: left 9650519 | right 9641078

 odom: left 9650519 | right 9641078

 odom: left 9650519 | right 9641078

 odom: left 9650519 | right 9641078

 odom: left 9650719 | right 9641276

 odom: left 9650719 | right 9641276

 odom: left 9650719 | right 9641276

 odom: left 9650719 | right 9641276

 odom: left 9650719 | right 9641276

 odom: left 9650919 | right 9641477

 odom: left 9650919 | right 9641477

 odom: left 9650919 | right 9641477

 odom: left 9650919 | right 9641477

 odom: left 9650919 | right 9641477

 odom: left 9651119 | right 9641677

 odom: left 9651119 | right 9641677

 odom: left 9651119 | right 9641677

 odom: left 9651119 | right 9641677

 odom: left 9651119 | right 9641677

 odom: left 9651320 | right 9641877

 odom: left 9651320 | right 9641877

 odom: left 9651320 | right 9641877

 odom: left 9651320 | right 9641877

 odom: left 9651522 | right 9642077

 odom: left 9651522 | right 9642077

 odom: left 9651522 | right 9642077

 odom: left 9651522 | right 9642077

 odom: left 9651522 | right 9642275

 odom: left 9651722 | right 9642275

 odom: left 9651722 | right 9642275

 odom: left 9651722 | right 9642275

 odom: left 9651722 | right 9642275

 odom: left 9651923 | right 9642475

 odom: left 9651923 | right 9642475

 odom: left 9651923 | right 9642475

 odom: left 9651923 | right 9642475

 odom: left 9651923 | right 9642475

 odom: left 9652123 | right 9642675

 odom: left 9652123 | right 9642675

 odom: left 9652123 | right 9642675

 odom: left 9652123 | right 9642675

 odom: left 9652123 | right 9642675

 odom: left 9652323 | right 9642874

 odom: left 9652323 | right 9642874

 odom: left 9652323 | right 9642874

 odom: left 9652323 | right 9642874

 odom: left 9652323 | right 9642874

 odom: left 9652523 | right 9643075

 odom: left 9652523 | right 9643075

 odom: left 9652523 | right 9643075

 odom: left 9652523 | right 9643075

 odom: left 9652523 | right 9643075

 odom: left 9652721 | right 9643274

 odom: left 9652721 | right 9643274

 odom: left 9652721 | right 9643274

 odom: left 9652721 | right 9643274

 odom: left 9652721 | right 9643274

 odom: left 9652921 | right 9643475

 odom: left 9652921 | right 9643475

 odom: left 9652921 | right 9643475

 odom: left 9652921 | right 9643475

 odom: left 9652921 | right 9643676

 odom: left 9653121 | right 9643676

 odom: left 9653121 | right 9643676

 odom: left 9653121 | right 9643676

 odom: left 9653121 | right 9643676

 odom: left 9653320 | right 9643876

 odom: left 9653320 | right 9643876

 odom: left 9653320 | right 9643876

 odom: left 9653320 | right 9643876

 odom: left 9653320 | right 9643876

 odom: left 9653521 | right 9644077

 odom: left 9653521 | right 9644077

 odom: left 9653521 | right 9644077

 odom: left 9653521 | right 9644077

 odom: left 9653521 | right 9644077

 odom: left 9653720 | right 9644276

 odom: left 9653720 | right 9644276

 odom: left 9653720 | right 9644276

 odom: left 9653720 | right 9644276

 odom: left 9653720 | right 9644276

 odom: left 9653921 | right 9644477

 odom: left 9653921 | right 9644477

 odom: left 9653921 | right 9644477

 odom: left 9653921 | right 9644477

 odom: left 9653921 | right 9644477

 odom: left 9654121 | right 9644678

 odom: left 9654121 | right 9644678

 odom: left 9654121 | right 9644678

 odom: left 9654121 | right 9644678

 odom: left 9654121 | right 9644678

 odom: left 9654320 | right 9644877

 odom: left 9654320 | right 9644877

 odom: left 9654320 | right 9644877

 odom: left 9654320 | right 9644877

 odom: left 9654320 | right 9645078

 odom: left 9654521 | right 9645078

 odom: left 9654521 | right 9645078

 odom: left 9654521 | right 9645078

 odom: left 9654521 | right 9645078

 odom: left 9654721 | right 9645278

 odom: left 9654721 | right 9645278

 odom: left 9654721 | right 9645278

 odom: left 9654721 | right 9645278

 odom: left 9654721 | right 9645278

 odom: left 9654921 | right 9645478

 odom: left 9654921 | right 9645478

 odom: left 9654921 | right 9645478

 odom: left 9654921 | right 9645478

 odom: left 9654921 | right 9645478

 odom: left 9655120 | right 9645677

 odom: left 9655120 | right 9645677

 odom: left 9655120 | right 9645677

 odom: left 9655120 | right 9645677

 odom: left 9655120 | right 9645677

 odom: left 9655317 | right 9645876

 odom: left 9655317 | right 9645876

 odom: left 9655317 | right 9645876

 odom: left 9655317 | right 9645876

 odom: left 9655317 | right 9645876

 odom: left 9655516 | right 9646076

 odom: left 9655516 | right 9646076

 odom: left 9655516 | right 9646076

 odom: left 9655516 | right 9646076

 odom: left 9655516 | right 9646076

 odom: left 9655715 | right 9646276

 odom: left 9655715 | right 9646276

 odom: left 9655715 | right 9646276

 odom: left 9655715 | right 9646276

 odom: left 9655715 | right 9646475

 odom: left 9655914 | right 9646475

 odom: left 9655914 | right 9646475

 odom: left 9655914 | right 9646475

 odom: left 9655914 | right 9646475

 odom: left 9656114 | right 9646675

 odom: left 9656114 | right 9646675

 odom: left 9656114 | right 9646675

 odom: left 9656114 | right 9646675

 odom: left 9656313 | right 9646874

 odom: left 9656313 | right 9646874

 odom: left 9656313 | right 9646874

 odom: left 9656313 | right 9646874

 odom: left 9656313 | right 9646874

 odom: left 9656514 | right 9647074

 odom: left 9656514 | right 9647074

 odom: left 9656514 | right 9647074

 odom: left 9656514 | right 9647074

 odom: left 9656514 | right 9647074

 odom: left 9656714 | right 9647274

 odom: left 9656714 | right 9647274

 odom: left 9656714 | right 9647274

 odom: left 9656714 | right 9647274

 odom: left 9656714 | right 9647274

 odom: left 9656912 | right 9647473

 odom: left 9656912 | right 9647473

 odom: left 9656912 | right 9647473

 odom: left 9656912 | right 9647473

 odom: left 9656912 | right 9647473

 odom: left 9657112 | right 9647673

 odom: left 9657112 | right 9647673

 odom: left 9657112 | right 9647673

 odom: left 9657112 | right 9647673

 odom: left 9657112 | right 9647871

 odom: left 9657310 | right 9647871

 odom: left 9657310 | right 9647871

 odom: left 9657310 | right 9647871

 odom: left 9657310 | right 9647871

 odom: left 9657310 | right 9648071

 odom: left 9657509 | right 9648071

 odom: left 9657509 | right 9648071

 odom: left 9657509 | right 9648071

 odom: left 9657509 | right 9648071

 odom: left 9657709 | right 9648271

 odom: left 9657709 | right 9648271

 odom: left 9657709 | right 9648271

 odom: left 9657709 | right 9648271

 odom: left 9657709 | right 9648271

 odom: left 9657907 | right 9648471

 odom: left 9657907 | right 9648471

 odom: left 9657907 | right 9648471

 odom: left 9657907 | right 9648471

 odom: left 9657907 | right 9648471

 odom: left 9658107 | right 9648673

 odom: left 9658107 | right 9648673

 odom: left 9658107 | right 9648673

 odom: left 9658107 | right 9648673

 odom: left 9658107 | right 9648673

 odom: left 9658307 | right 9648874

 odom: left 9658307 | right 9648874

 odom: left 9658307 | right 9648874

 odom: left 9658307 | right 9648874

 odom: left 9658307 | right 9649075

 odom: left 9658507 | right 9649075

 odom: left 9658507 | right 9649075

 odom: left 9658507 | right 9649075

 odom: left 9658507 | right 9649075

 odom: left 9658707 | right 9649276

 odom: left 9658707 | right 9649276

 odom: left 9658707 | right 9649276

 odom: left 9658707 | right 9649276

 odom: left 9658707 | right 9649276

 odom: left 9658908 | right 9649476

 odom: left 9658908 | right 9649476

 odom: left 9658908 | right 9649476

 odom: left 9658908 | right 9649476

 odom: left 9658908 | right 9649476

 odom: left 9659110 | right 9649678

 odom: left 9659110 | right 9649678

 odom: left 9659110 | right 9649678

 odom: left 9659110 | right 9649678

 odom: left 9659110 | right 9649678

 odom: left 9659311 | right 9649878

 odom: left 9659311 | right 9649878

 odom: left 9659311 | right 9649878

 odom: left 9659311 | right 9649878

 odom: left 9659311 | right 9649878

 odom: left 9659512 | right 9650078

 odom: left 9659512 | right 9650078

 odom: left 9659512 | right 9650078

 odom: left 9659512 | right 9650078

 odom: left 9659512 | right 9650078

 odom: left 9659714 | right 9650278

 odom: left 9659714 | right 9650278

 odom: left 9659714 | right 9650278

 odom: left 9659714 | right 9650278

 odom: left 9659914 | right 9650477

 odom: left 9659914 | right 9650477

 odom: left 9659914 | right 9650477

 odom: left 9659914 | right 9650477

 odom: left 9659914 | right 9650477

 odom: left 9660117 | right 9650677

 odom: left 9660117 | right 9650677

 odom: left 9660117 | right 9650677

 odom: left 9660117 | right 9650677

 odom: left 9660117 | right 9650677

 odom: left 9660318 | right 9650877

 odom: left 9660318 | right 9650877

 odom: left 9660318 | right 9650877

 odom: left 9660318 | right 9650877

 odom: left 9660318 | right 9650877

 odom: left 9660519 | right 9651076

 odom: left 9660519 | right 9651076

 odom: left 9660519 | right 9651076

 odom: left 9660519 | right 9651076

 odom: left 9660721 | right 9651276

 odom: left 9660721 | right 9651276

 odom: left 9660721 | right 9651276

 odom: left 9660721 | right 9651276

 odom: left 9660922 | right 9651476

 odom: left 9660922 | right 9651476

 odom: left 9660922 | right 9651476

 odom: left 9660922 | right 9651476

 odom: left 9660922 | right 9651476

 odom: left 9661123 | right 9651676

 odom: left 9661123 | right 9651676

 odom: left 9661123 | right 9651676

 odom: left 9661123 | right 9651676

 odom: left 9661123 | right 9651676

 odom: left 9661324 | right 9651876

 odom: left 9661324 | right 9651876

 odom: left 9661324 | right 9651876

 odom: left 9661324 | right 9651876

 odom: left 9661324 | right 9651876

 odom: left 9661524 | right 9652075

 odom: left 9661524 | right 9652075

 odom: left 9661524 | right 9652075

 odom: left 9661524 | right 9652075

 odom: left 9661524 | right 9652075

 odom: left 9661726 | right 9652276

 odom: left 9661726 | right 9652276

 odom: left 9661726 | right 9652276

 odom: left 9661726 | right 9652276

 odom: left 9661726 | right 9652276

 odom: left 9661927 | right 9652475

 odom: left 9661927 | right 9652475

 odom: left 9661927 | right 9652475

 odom: left 9661927 | right 9652475

 odom: left 9661927 | right 9652675

 odom: left 9662127 | right 9652675

 odom: left 9662127 | right 9652675

 odom: left 9662127 | right 9652675

 odom: left 9662127 | right 9652675

 odom: left 9662327 | right 9652875

 odom: left 9662327 | right 9652875

 odom: left 9662327 | right 9652875

 odom: left 9662327 | right 9652875

 odom: left 9662327 | right 9652875

 odom: left 9662525 | right 9653073

 odom: left 9662525 | right 9653073

 odom: left 9662525 | right 9653073

 odom: left 9662525 | right 9653073

 odom: left 9662525 | right 9653073

 odom: left 9662726 | right 9653274

 odom: left 9662726 | right 9653274

 odom: left 9662726 | right 9653274

 odom: left 9662726 | right 9653274

 odom: left 9662726 | right 9653274

 odom: left 9662925 | right 9653474

 odom: left 9662925 | right 9653474

 odom: left 9662925 | right 9653474

 odom: left 9662925 | right 9653474

 odom: left 9662925 | right 9653474

 odom: left 9663125 | right 9653674

 odom: left 9663125 | right 9653674

 odom: left 9663125 | right 9653674

 odom: left 9663125 | right 9653674

 odom: left 9663325 | right 9653873

 odom: left 9663325 | right 9653873

 odom: left 9663325 | right 9653873

 odom: left 9663325 | right 9653873

 odom: left 9663325 | right 9654072

 odom: left 9663524 | right 9654072

 odom: left 9663524 | right 9654072

 odom: left 9663524 | right 9654072

 odom: left 9663524 | right 9654072

 odom: left 9663724 | right 9654272

 odom: left 9663724 | right 9654272

 odom: left 9663724 | right 9654272

 odom: left 9663724 | right 9654272

 odom: left 9663922 | right 9654473

 odom: left 9663922 | right 9654473

 odom: left 9663922 | right 9654473

 odom: left 9663922 | right 9654473

 odom: left 9663922 | right 9654673

 odom: left 9664122 | right 9654673

 odom: left 9664122 | right 9654673

 odom: left 9664122 | right 9654673

 odom: left 9664122 | right 9654673

 odom: left 9664322 | right 9654874

 odom: left 9664322 | right 9654874

 odom: left 9664322 | right 9654874

 odom: left 9664322 | right 9654874

 odom: left 9664520 | right 9655073

 odom: left 9664520 | right 9655073

 odom: left 9664520 | right 9655073

 odom: left 9664520 | right 9655073

 odom: left 9664520 | right 9655273

 odom: left 9664721 | right 9655273

 odom: left 9664721 | right 9655273

 odom: left 9664721 | right 9655273

 odom: left 9664721 | right 9655273

 odom: left 9664922 | right 9655473

 odom: left 9664922 | right 9655473

 odom: left 9664922 | right 9655473

 odom: left 9664922 | right 9655473

 odom: left 9665121 | right 9655672

 odom: left 9665121 | right 9655672

 odom: left 9665121 | right 9655672

 odom: left 9665121 | right 9655672

 odom: left 9665121 | right 9655672

 odom: left 9665322 | right 9655873

 odom: left 9665322 | right 9655873

 odom: left 9665322 | right 9655873

 odom: left 9665322 | right 9655873

 odom: left 9665522 | right 9656073

 odom: left 9665522 | right 9656073

 odom: left 9665522 | right 9656073

 odom: left 9665522 | right 9656073

 odom: left 9665722 | right 9656275

 odom: left 9665722 | right 9656275

 odom: left 9665722 | right 9656275

 odom: left 9665722 | right 9656275

 odom: left 9665722 | right 9656476

 odom: left 9665923 | right 9656476

 odom: left 9665923 | right 9656476

 odom: left 9665923 | right 9656476

 odom: left 9665923 | right 9656476

 odom: left 9666123 | right 9656676

 odom: left 9666123 | right 9656676

 odom: left 9666123 | right 9656676

 odom: left 9666123 | right 9656676

 odom: left 9666123 | right 9656676

 odom: left 9666325 | right 9656877

 odom: left 9666325 | right 9656877

 odom: left 9666325 | right 9656877

 odom: left 9666325 | right 9656877

 odom: left 9666325 | right 9656877

 odom: left 9666525 | right 9657076

 odom: left 9666525 | right 9657076

 odom: left 9666525 | right 9657076

 odom: left 9666525 | right 9657076

 odom: left 9666525 | right 9657076

 odom: left 9666726 | right 9657276

 odom: left 9666726 | right 9657276

 odom: left 9666726 | right 9657276

 odom: left 9666726 | right 9657276

 odom: left 9666726 | right 9657276

 odom: left 9666927 | right 9657477

 odom: left 9666927 | right 9657477

 odom: left 9666927 | right 9657477

 odom: left 9666927 | right 9657477

 odom: left 9666927 | right 9657477

 odom: left 9667127 | right 9657677

 odom: left 9667127 | right 9657677

 odom: left 9667127 | right 9657677

 odom: left 9667127 | right 9657677

 odom: left 9667127 | right 9657877

 odom: left 9667328 | right 9657877

 odom: left 9667328 | right 9657877

 odom: left 9667328 | right 9657877

 odom: left 9667328 | right 9657877

 odom: left 9667328 | right 9658076

 odom: left 9667527 | right 9658076

 odom: left 9667527 | right 9658076

 odom: left 9667527 | right 9658076

 odom: left 9667527 | right 9658076

 odom: left 9667727 | right 9658276

 odom: left 9667727 | right 9658276

 odom: left 9667727 | right 9658276

 odom: left 9667727 | right 9658276

 odom: left 9667727 | right 9658276

 odom: left 9667927 | right 9658476

 odom: left 9667927 | right 9658476

 odom: left 9667927 | right 9658476

 odom: left 9667927 | right 9658476

 odom: left 9667927 | right 9658476

 odom: left 9668126 | right 9658675

 odom: left 9668126 | right 9658675

 odom: left 9668126 | right 9658675

 odom: left 9668126 | right 9658675

 odom: left 9668126 | right 9658675

 odom: left 9668326 | right 9658876

 odom: left 9668326 | right 9658876

 odom: left 9668326 | right 9658876

 odom: left 9668326 | right 9658876

 odom: left 9668326 | right 9658876

 odom: left 9668526 | right 9659076

 odom: left 9668526 | right 9659076

 odom: left 9668526 | right 9659076

 odom: left 9668526 | right 9659076

 odom: left 9668526 | right 9659276

 odom: left 9668726 | right 9659276

 odom: left 9668726 | right 9659276

 odom: left 9668726 | right 9659276

 odom: left 9668726 | right 9659276

 odom: left 9668726 | right 9659476

 odom: left 9668926 | right 9659476

 odom: left 9668926 | right 9659476

 odom: left 9668926 | right 9659476

 odom: left 9668926 | right 9659476

 odom: left 9669125 | right 9659675

 odom: left 9669125 | right 9659675

 odom: left 9669125 | right 9659675

 odom: left 9669125 | right 9659675

 odom: left 9669125 | right 9659675

 odom: left 9669325 | right 9659875

 odom: left 9669325 | right 9659875

 odom: left 9669325 | right 9659875

 odom: left 9669325 | right 9659875

 odom: left 9669325 | right 9659875

 odom: left 9669525 | right 9660074

 odom: left 9669525 | right 9660074

 odom: left 9669525 | right 9660074

 odom: left 9669525 | right 9660074

 odom: left 9669525 | right 9660074

 odom: left 9669725 | right 9660273

 odom: left 9669725 | right 9660273

 odom: left 9669725 | right 9660273

 odom: left 9669725 | right 9660273

 odom: left 9669725 | right 9660273

 odom: left 9669925 | right 9660474

 odom: left 9669925 | right 9660474

 odom: left 9669925 | right 9660474

 odom: left 9669925 | right 9660474

 odom: left 9669925 | right 9660474

 odom: left 9670124 | right 9660672

 odom: left 9670124 | right 9660672

 odom: left 9670124 | right 9660672

 odom: left 9670124 | right 9660872

 odom: left 9670324 | right 9660872

 odom: left 9670324 | right 9660872

 odom: left 9670324 | right 9660872

 odom: left 9670324 | right 9660872

 odom: left 9670324 | right 9661072

 odom: left 9670524 | right 9661072

 odom: left 9670524 | right 9661072

 odom: left 9670524 | right 9661072

 odom: left 9670524 | right 9661072

 odom: left 9670724 | right 9661272

 odom: left 9670724 | right 9661272

 odom: left 9670724 | right 9661272

 odom: left 9670724 | right 9661272

 odom: left 9670724 | right 9661272

 odom: left 9670925 | right 9661472

 odom: left 9670925 | right 9661472

 odom: left 9670925 | right 9661472

 odom: left 9670925 | right 9661472

 odom: left 9671125 | right 9661670

 odom: left 9671125 | right 9661670

 odom: left 9671125 | right 9661670

 odom: left 9671125 | right 9661670

 odom: left 9671325 | right 9661869

 odom: left 9671325 | right 9661869

 odom: left 9671325 | right 9661869

 odom: left 9671325 | right 9661869

 odom: left 9671325 | right 9661869

 odom: left 9671526 | right 9662070

 odom: left 9671526 | right 9662070

 odom: left 9671526 | right 9662070

 odom: left 9671526 | right 9662070

 odom: left 9671725 | right 9662270

 odom: left 9671725 | right 9662270

 odom: left 9671725 | right 9662270

 odom: left 9671725 | right 9662270

 odom: left 9671925 | right 9662472

 odom: left 9671925 | right 9662472

 odom: left 9671925 | right 9662472

 odom: left 9671925 | right 9662472

 odom: left 9671925 | right 9662472

 odom: left 9672125 | right 9662673

 odom: left 9672125 | right 9662673

 odom: left 9672125 | right 9662673

 odom: left 9672125 | right 9662673

 odom: left 9672327 | right 9662874

 odom: left 9672327 | right 9662874

 odom: left 9672327 | right 9662874

 odom: left 9672327 | right 9662874

 odom: left 9672528 | right 9663074

 odom: left 9672528 | right 9663074

 odom: left 9672528 | right 9663074

 odom: left 9672528 | right 9663074

 odom: left 9672528 | right 9663074

 odom: left 9672729 | right 9663273

 odom: left 9672729 | right 9663273

 odom: left 9672729 | right 9663273

 odom: left 9672729 | right 9663273

 odom: left 9672930 | right 9663474

 odom: left 9672930 | right 9663474

 odom: left 9672930 | right 9663474

 odom: left 9672930 | right 9663474

 odom: left 9673130 | right 9663674

 odom: left 9673130 | right 9663674

 odom: left 9673130 | right 9663674

 odom: left 9673130 | right 9663674

 odom: left 9673130 | right 9663674

 odom: left 9673330 | right 9663874

 odom: left 9673330 | right 9663874

 odom: left 9673330 | right 9663874

 odom: left 9673330 | right 9663874

 odom: left 9673530 | right 9664074

 odom: left 9673530 | right 9664074

 odom: left 9673530 | right 9664074

 odom: left 9673530 | right 9664074

 odom: left 9673729 | right 9664273

 odom: left 9673729 | right 9664273

 odom: left 9673729 | right 9664273

 odom: left 9673729 | right 9664273

 odom: left 9673729 | right 9664273

 odom: left 9673929 | right 9664474

 odom: left 9673929 | right 9664474

 odom: left 9673929 | right 9664474

 odom: left 9673929 | right 9664474

 odom: left 9674128 | right 9664674

 odom: left 9674128 | right 9664674

 odom: left 9674128 | right 9664674

 odom: left 9674128 | right 9664674

 odom: left 9674128 | right 9664875

 odom: left 9674327 | right 9664875

 odom: left 9674327 | right 9664875

 odom: left 9674327 | right 9664875

 odom: left 9674327 | right 9664875

 odom: left 9674527 | right 9665076

 odom: left 9674527 | right 9665076

 odom: left 9674527 | right 9665076

 odom: left 9674527 | right 9665076

 odom: left 9674726 | right 9665275

 odom: left 9674726 | right 9665275

 odom: left 9674726 | right 9665275

 odom: left 9674726 | right 9665275

 odom: left 9674726 | right 9665476

 odom: left 9674926 | right 9665476

 odom: left 9674926 | right 9665476

 odom: left 9674926 | right 9665476

 odom: left 9674926 | right 9665476

 odom: left 9675124 | right 9665677

 odom: left 9675124 | right 9665677

 odom: left 9675124 | right 9665677

 odom: left 9675323 | right 9665877

 odom: left 9675323 | right 9665877

 odom: left 9675323 | right 9665877

 odom: left 9675323 | right 9665877

 odom: left 9675323 | right 9666078

 odom: left 9675523 | right 9666078

 odom: left 9675523 | right 9666078

 odom: left 9675523 | right 9666078

 odom: left 9675523 | right 9666078

 odom: left 9675722 | right 9666278

 odom: left 9675722 | right 9666278

 odom: left 9675722 | right 9666278

 odom: left 9675722 | right 9666278

 odom: left 9675922 | right 9666478

 odom: left 9675922 | right 9666478

 odom: left 9675922 | right 9666478

 odom: left 9675922 | right 9666478

 odom: left 9675922 | right 9666679

 odom: left 9676121 | right 9666679

 odom: left 9676121 | right 9666679

 odom: left 9676121 | right 9666679

 odom: left 9676121 | right 9666679

 odom: left 9676320 | right 9666878

 odom: left 9676320 | right 9666878

 odom: left 9676320 | right 9666878

 odom: left 9676320 | right 9666878

 odom: left 9676520 | right 9667078

 odom: left 9676520 | right 9667078

 odom: left 9676520 | right 9667078

 odom: left 9676520 | right 9667078

 odom: left 9676520 | right 9667278

 odom: left 9676719 | right 9667278

 odom: left 9676719 | right 9667278

 odom: left 9676719 | right 9667278

 odom: left 9676719 | right 9667278

 odom: left 9676919 | right 9667476

 odom: left 9676919 | right 9667476

 odom: left 9676919 | right 9667476

 odom: left 9676919 | right 9667476

 odom: left 9677119 | right 9667676

 odom: left 9677119 | right 9667676

 odom: left 9677119 | right 9667676

 odom: left 9677119 | right 9667676

 odom: left 9677119 | right 9667676

 odom: left 9677319 | right 9667874

 odom: left 9677319 | right 9667874

 odom: left 9677319 | right 9667874

 odom: left 9677319 | right 9667874

 odom: left 9677520 | right 9668075

 odom: left 9677520 | right 9668075

 odom: left 9677520 | right 9668075

 odom: left 9677520 | right 9668075

 odom: left 9677719 | right 9668275

 odom: left 9677719 | right 9668275

 odom: left 9677719 | right 9668275

 odom: left 9677719 | right 9668275

 odom: left 9677719 | right 9668275

 odom: left 9677918 | right 9668475

 odom: left 9677918 | right 9668475

 odom: left 9677918 | right 9668475

 odom: left 9677918 | right 9668475

 odom: left 9678118 | right 9668676

 odom: left 9678118 | right 9668676

 odom: left 9678118 | right 9668676

 odom: left 9678118 | right 9668676

 odom: left 9678316 | right 9668875

 odom: left 9678316 | right 9668875

 odom: left 9678316 | right 9668875

 odom: left 9678316 | right 9668875

 odom: left 9678316 | right 9668875

 odom: left 9678516 | right 9669076

 odom: left 9678516 | right 9669076

 odom: left 9678516 | right 9669076

 odom: left 9678516 | right 9669076

 odom: left 9678717 | right 9669276

 odom: left 9678717 | right 9669276

 odom: left 9678717 | right 9669276

